År	Län	Distance from station	Graderingsdatum	Mjöldagg % ang blad 1–3	Kornets bladfläcksjuka % ang blad 1–3	Sköldfläcksjuka % ang blad 1–3	Kornrost % ang blad 1–3	Trips antal/strå	Trips % ang bladslidor	Havrebladlus antal/strå	Sädesbladlus antal/strå	Svartpricksjuka % ang blad 1–3	Trips antal/planta	Bladlus antal/blad	Gröna löss antal/25 pl	Stritnymfer antal/blad	Vetets bladfläcksjuka % ang blad 1–3	Stråknäckare index	Primär angrepp % ang plantor	Bladmögel % ang plantor	Rotbrand ang pl/10 pl	Apotecier A antal/25 skl	Apotecier C antal/25 skl	Ärtvecklare antal/fälla	Bladmögel % ang bladyta	Bladfläcksvampar % ang blad 1–3	Betfluga 0–5	Jordburna insekter ang pl/10 pl	Fusarium % ang plantor	Rapsbagge antal/planta	Betrost % angripna blad	Stritar antal/dygn/fälla1	Stritar antal/dygn/fälla2	Betfluga ang pl/25 pl	Mjöldagg % angripna blad	Ärtbladlus antal/toppskott	Blygrå rapsvivel antal/planta	Längd cm	Cercospora % angripna blad	Stinkfly antal/blad	Betbladlus ang pl/25 pl	Svamp totalt % angripna blad	Ärtvivel % angripna blad	Planttäthet antal/100m	Alternaria % ang bladyta	Minerarfluga-stick % ang blad 1–3	Apotecier B antal/25 skl	Bipolaris % ang plantor	Apotecier D antal/25 skl	Jordloppor ang pl/25 pl	Bladmögel % angripna blad	Fritfluga % ang plantor	Jordloppor antal/meter	Brunrost % ang blad 1–3	Gräsbladlus antal/strå	Trips ang pl/25 pl	Vattentillgång 0–5	Gulrost % ang blad 1–3	Betbladlus antal/planta	Trips antal/toppskott	Kronrost % ang blad 1–3	Ramularia % angripna blad	Jordloppor % ang plantor	Nederbörd mm	Fjärilslarver % angripna blad
2007	Skåne län	80-90	2007-05-21																			0	0																								0		0															8	
2007	Skåne län	80-90	2007-05-28																			0	0																								0		0															27	
2007	Skåne län	80-90	2007-06-04																			0	0							0							0										0		0															7	
2007	Skåne län	70-80	2007-04-30	0	0	0	0			0	0								0																											0		0							0										
2007	Skåne län	70-80	2007-04-23	0	0	0	0			0	0								0																											0									0										
2007	Skåne län	70-80	2007-05-07	0	0	0	0			0	0								0																											0		0							0										
2007	Skåne län	70-80	2007-05-14	2	0	0	0			0	0																																												0										
2007	Skåne län	70-80	2007-05-21	6	0	0	0			0	0																																												0										
2007	Skåne län	70-80	2007-05-28	38	0,01	0	0			0,08	0																																			0									0										
2007	Skåne län	70-80	2007-06-04	30	2	0	0			0,48	0								0																											0									0										
2007	Skåne län	70-80	2007-06-11	70	2	0	10			0,28	0,16																																												0										
2007	Skåne län	70-80	2007-06-18	66	2	0	12			0	0,12																																												0										
2007	Skåne län	70-80	2007-06-25	74	4	0	44			0	0																																												0										
2007	Skåne län	70-80	2007-07-02	90	6	0	94			0	0																																												0										
2007	Skåne län	70-80	2007-04-30	0,01						0	0	4					0									4																												0	0			0						0	
2007	Skåne län	70-80	2007-04-23	2						0	0	6					0																																					0	0			0							
2007	Skåne län	70-80	2007-05-07	0,01						0	0	6					0									6																												0	0			0						2	
2007	Skåne län	70-80	2007-05-14	2						0	0	6					0									6																												0	0			0						23	
2007	Skåne län	70-80	2007-05-21	0,01						0	0	8					0									8																												2	0			0						9	
2007	Skåne län	70-80	2007-05-28	2						0	0,16	6					0									6																												2	0			0						22	
2007	Skåne län	70-80	2007-06-04	4						0	0,24	8					0									8																												4	0			0						7	
2007	Skåne län	70-80	2007-06-11	2						0,28	0,72	30					0									30																												32	0			0						0	
2007	Skåne län	70-80	2007-06-18	6						0	1,08	58					0									58																												46	0			0						25	
2007	Skåne län	70-80	2007-06-25	10						0	0,16	88					0									88																												94	0			0						52	
2007	Skåne län	70-80	2007-07-02	6						0	0,12	96					4									96																												100	0			0						39	
2007	Skåne län	70-80	2007-04-30	8						0	0	6					0									6																												0	0			0						0	
2007	Skåne län	70-80	2007-04-23	6						0	0	6					0																																					0	0			0							
2007	Skåne län	70-80	2007-05-07	22						0	0	4					0									22																												0	0			0						2	
2007	Skåne län	70-80	2007-05-14	34						0	0	6					0									6																												0	0			0						24	
2007	Skåne län	70-80	2007-05-21	72						0	0,24	4					0									4																												0	0			0						8	
2007	Skåne län	70-80	2007-05-28	78						0	0,2	2					0									2																												0	0			0						19	
2007	Skåne län	70-80	2007-06-04	82						0	0,24	4					0									4																												2	0			0						7	
2007	Skåne län	70-80	2007-06-11	92						1,12	0	18					0									18																												12	0,4			0						0	
2007	Skåne län	70-80	2007-06-18	98						0	0,96	42					0									42																												10	0			0						29	
2007	Skåne län	70-80	2007-06-25	100						0	0,12	64					0									64																												16	0			0						47	
2007	Skåne län	70-80	2007-07-02	100						0	0	86					4									86																												12	0			0						35	
2007	Skåne län		2007-04-23	0	0	0	0			0	0								0																											0		0							0										
2007	Skåne län		2007-05-07	0	0	0	0			0	0								0																											0		0							0										
2007	Skåne län		2007-05-14	0	0	0	0			0	0																																												0										
2007	Skåne län		2007-05-21	0	2	0	0			0	0																																												0										
2007	Skåne län		2007-05-28	0	0,01	2	0			0,24	0																																			0									0										
2007	Skåne län		2007-06-04	0	0	0	8			0,56	0								0																											0									0										
2007	Skåne län		2007-06-11	0	2	0	42			0,6	0,12																																												0										
2007	Skåne län		2007-06-18	0	0,01	2	58			1,12	0,4																																												0										
2007	Skåne län		2007-06-25	0	4	0,01	82			0,92	0																																												0										
2007	Skåne län		2007-07-02	0	4	0,01	94			0	0,16																																												0										
2007	Skåne län	80-90	2007-04-30	0	8	2	6	0		0	0																																												0										
2007	Skåne län	80-90	2007-04-23	2	2	2	0			0	0																																												0										
2007	Skåne län	80-90	2007-05-07	0	10	2	0	0	0	0	0																																												0										
2007	Skåne län	80-90	2007-05-21	0	12	0,01	12			0	0																																																						
2007	Skåne län	80-90	2007-05-28	0	20	0,01	30			0	0																																												0										
2007	Skåne län	80-90	2007-06-11	0	60	0,01	100			0	0																																												0										
2007	Skåne län	80-90	2007-04-30	30		2		0,01		0	0																																											34	0										
2007	Skåne län	80-90	2007-04-23	34		10																																																30											
2007	Skåne län	80-90	2007-05-07	20		10		0,04		0	0																																											16	0										
2007	Skåne län	80-90	2007-05-14	26		0,01		0		0	0																																											18	0										
2007	Skåne län	80-90	2007-05-21	44		0,01				0	0																																											16	0										
2007	Skåne län	80-90	2007-06-04	50		14			8	0	0																																											100	0										
2007	Skåne län	80-90	2007-06-11	52		20			16	0	0,16																																											100	0										
2007	Skåne län	90-100	2007-05-28																						0													10							0																				
2007	Skåne län	90-100	2007-06-04											0											0							0						25		0					0																				
2007	Skåne län	90-100	2007-06-11																													1						40																											
2007	Skåne län	90-100	2007-06-18											0											0							0,21						50							0																				
2007	Skåne län	90-100	2007-07-02																						0													55							0																				
2007	Skåne län	90-100	2007-07-16											0											0													78		0					0																				
2007	Skåne län	90-100	2007-08-20											0											0							0,43						100							0,02																				
2007	Skåne län	90-100	2007-08-13											0											0							0,43						100							0																				
2007	Skåne län	90-100	2007-08-06											0											0							0						99							0,01																				
2007	Skåne län	90-100	2007-07-30											0											0							0						95							0																				
